pais,fecha_corte,casos_confirmados,muertes,recuperados,total_casos,cambio_diario_casos,en_tratamiento,tasa_letalidad
Albania,2020-01-22,0,0,0,76,NA,0,NaN
Albania,2020-01-23,0,0,0,76,0,0,NaN
Albania,2020-01-24,0,0,0,76,0,0,NaN
Albania,2020-01-25,0,0,0,76,0,0,NaN
Albania,2020-01-26,0,0,0,76,0,0,NaN
Albania,2020-01-27,0,0,0,76,0,0,NaN
Albania,2020-01-28,0,0,0,76,0,0,NaN
Albania,2020-01-29,0,0,0,76,0,0,NaN
Albania,2020-01-30,0,0,0,76,0,0,NaN
Albania,2020-01-31,0,0,0,76,0,0,NaN
Albania,2020-02-01,0,0,0,76,0,0,NaN
Albania,2020-02-02,0,0,0,76,0,0,NaN
Albania,2020-02-03,0,0,0,76,0,0,NaN
Albania,2020-02-04,0,0,0,76,0,0,NaN
Albania,2020-02-05,0,0,0,76,0,0,NaN
Albania,2020-02-06,0,0,0,76,0,0,NaN
Albania,2020-02-07,0,0,0,76,0,0,NaN
Albania,2020-02-08,0,0,0,76,0,0,NaN
Albania,2020-02-09,0,0,0,76,0,0,NaN
Albania,2020-02-10,0,0,0,76,0,0,NaN
Albania,2020-02-11,0,0,0,76,0,0,NaN
Albania,2020-02-12,0,0,0,76,0,0,NaN
Albania,2020-02-13,0,0,0,76,0,0,NaN
Albania,2020-02-14,0,0,0,76,0,0,NaN
Albania,2020-02-15,0,0,0,76,0,0,NaN
Albania,2020-02-16,0,0,0,76,0,0,NaN
Albania,2020-02-17,0,0,0,76,0,0,NaN
Albania,2020-02-18,0,0,0,76,0,0,NaN
Albania,2020-02-19,0,0,0,76,0,0,NaN
Albania,2020-02-20,0,0,0,76,0,0,NaN
Albania,2020-02-21,0,0,0,76,0,0,NaN
Albania,2020-02-22,0,0,0,76,0,0,NaN
Albania,2020-02-23,0,0,0,76,0,0,NaN
Albania,2020-02-24,0,0,0,76,0,0,NaN
Albania,2020-02-25,0,0,0,76,0,0,NaN
Albania,2020-02-26,0,0,0,76,0,0,NaN
Albania,2020-02-27,0,0,0,76,0,0,NaN
Albania,2020-02-28,0,0,0,76,0,0,NaN
Albania,2020-02-29,0,0,0,76,0,0,NaN
Albania,2020-03-01,0,0,0,76,0,0,NaN
Albania,2020-03-02,0,0,0,76,0,0,NaN
Albania,2020-03-03,0,0,0,76,0,0,NaN
Albania,2020-03-04,0,0,0,76,0,0,NaN
Albania,2020-03-05,0,0,0,76,0,0,NaN
Albania,2020-03-06,0,0,0,76,0,0,NaN
Albania,2020-03-07,0,0,0,76,0,0,NaN
Albania,2020-03-08,0,0,0,76,0,0,NaN
Albania,2020-03-09,2,0,0,76,2,2,0
Albania,2020-03-10,10,0,0,76,8,10,0
Albania,2020-03-11,12,1,0,76,2,11,8.33
Albania,2020-03-12,23,1,0,76,11,22,4.35
Albania,2020-03-13,33,1,0,76,10,32,3.03
Albania,2020-03-14,38,1,0,76,5,37,2.63
Albania,2020-03-15,42,1,0,76,4,41,2.38
Albania,2020-03-16,51,1,0,76,9,50,1.96
Albania,2020-03-17,55,1,0,76,4,54,1.82
Albania,2020-03-18,59,2,0,76,4,57,3.39
Albania,2020-03-19,64,2,0,76,5,62,3.12
Albania,2020-03-20,70,2,0,76,6,68,2.86
Albania,2020-03-21,76,2,2,76,6,72,2.63
Alemania,2020-01-22,0,0,0,22213,NA,0,NaN
Alemania,2020-01-23,0,0,0,22213,0,0,NaN
Alemania,2020-01-24,0,0,0,22213,0,0,NaN
Alemania,2020-01-25,0,0,0,22213,0,0,NaN
Alemania,2020-01-26,0,0,0,22213,0,0,NaN
Alemania,2020-01-27,1,0,0,22213,1,1,0
Alemania,2020-01-28,4,0,0,22213,3,4,0
Alemania,2020-01-29,4,0,0,22213,0,4,0
Alemania,2020-01-30,4,0,0,22213,0,4,0
Alemania,2020-01-31,5,0,0,22213,1,5,0
Alemania,2020-02-01,8,0,0,22213,3,8,0
Alemania,2020-02-02,10,0,0,22213,2,10,0
Alemania,2020-02-03,12,0,0,22213,2,12,0
Alemania,2020-02-04,12,0,0,22213,0,12,0
Alemania,2020-02-05,12,0,0,22213,0,12,0
Alemania,2020-02-06,12,0,0,22213,0,12,0
Alemania,2020-02-07,13,0,0,22213,1,13,0
Alemania,2020-02-08,13,0,0,22213,0,13,0
Alemania,2020-02-09,14,0,0,22213,1,14,0
Alemania,2020-02-10,14,0,0,22213,0,14,0
Alemania,2020-02-11,16,0,0,22213,2,16,0
Alemania,2020-02-12,16,0,0,22213,0,16,0
Alemania,2020-02-13,16,0,1,22213,0,15,0
Alemania,2020-02-14,16,0,1,22213,0,15,0
Alemania,2020-02-15,16,0,1,22213,0,15,0
Alemania,2020-02-16,16,0,1,22213,0,15,0
Alemania,2020-02-17,16,0,1,22213,0,15,0
Alemania,2020-02-18,16,0,12,22213,0,4,0
Alemania,2020-02-19,16,0,12,22213,0,4,0
Alemania,2020-02-20,16,0,12,22213,0,4,0
Alemania,2020-02-21,16,0,14,22213,0,2,0
Alemania,2020-02-22,16,0,14,22213,0,2,0
Alemania,2020-02-23,16,0,14,22213,0,2,0
Alemania,2020-02-24,16,0,14,22213,0,2,0
Alemania,2020-02-25,17,0,14,22213,1,3,0
Alemania,2020-02-26,27,0,15,22213,10,12,0
Alemania,2020-02-27,46,0,16,22213,19,30,0
Alemania,2020-02-28,48,0,16,22213,2,32,0
Alemania,2020-02-29,79,0,16,22213,31,63,0
Alemania,2020-03-01,130,0,16,22213,51,114,0
Alemania,2020-03-02,159,0,16,22213,29,143,0
Alemania,2020-03-03,196,0,16,22213,37,180,0
Alemania,2020-03-04,262,0,16,22213,66,246,0
Alemania,2020-03-05,482,0,16,22213,220,466,0
Alemania,2020-03-06,670,0,17,22213,188,653,0
Alemania,2020-03-07,799,0,18,22213,129,781,0
Alemania,2020-03-08,1040,0,18,22213,241,1022,0
Alemania,2020-03-09,1176,2,18,22213,136,1156,0.17
Alemania,2020-03-10,1457,2,18,22213,281,1437,0.14
Alemania,2020-03-11,1908,3,25,22213,451,1880,0.16
Alemania,2020-03-12,2078,3,25,22213,170,2050,0.14
Alemania,2020-03-13,3675,7,46,22213,1597,3622,0.19
Alemania,2020-03-14,4585,9,46,22213,910,4530,0.2
Alemania,2020-03-15,5795,11,46,22213,1210,5738,0.19
Alemania,2020-03-16,7272,17,67,22213,1477,7188,0.23
Alemania,2020-03-17,9257,24,67,22213,1985,9166,0.26
Alemania,2020-03-18,12327,28,105,22213,3070,12194,0.23
Alemania,2020-03-19,15320,44,113,22213,2993,15163,0.29
Alemania,2020-03-20,19848,67,180,22213,4528,19601,0.34
Alemania,2020-03-21,22213,84,233,22213,2365,21896,0.38
Andorra,2020-01-22,0,0,0,88,NA,0,NaN
Andorra,2020-01-23,0,0,0,88,0,0,NaN
Andorra,2020-01-24,0,0,0,88,0,0,NaN
Andorra,2020-01-25,0,0,0,88,0,0,NaN
Andorra,2020-01-26,0,0,0,88,0,0,NaN
Andorra,2020-01-27,0,0,0,88,0,0,NaN
Andorra,2020-01-28,0,0,0,88,0,0,NaN
Andorra,2020-01-29,0,0,0,88,0,0,NaN
Andorra,2020-01-30,0,0,0,88,0,0,NaN
Andorra,2020-01-31,0,0,0,88,0,0,NaN
Andorra,2020-02-01,0,0,0,88,0,0,NaN
Andorra,2020-02-02,0,0,0,88,0,0,NaN
Andorra,2020-02-03,0,0,0,88,0,0,NaN
Andorra,2020-02-04,0,0,0,88,0,0,NaN
Andorra,2020-02-05,0,0,0,88,0,0,NaN
Andorra,2020-02-06,0,0,0,88,0,0,NaN
Andorra,2020-02-07,0,0,0,88,0,0,NaN
Andorra,2020-02-08,0,0,0,88,0,0,NaN
Andorra,2020-02-09,0,0,0,88,0,0,NaN
Andorra,2020-02-10,0,0,0,88,0,0,NaN
Andorra,2020-02-11,0,0,0,88,0,0,NaN
Andorra,2020-02-12,0,0,0,88,0,0,NaN
Andorra,2020-02-13,0,0,0,88,0,0,NaN
Andorra,2020-02-14,0,0,0,88,0,0,NaN
Andorra,2020-02-15,0,0,0,88,0,0,NaN
Andorra,2020-02-16,0,0,0,88,0,0,NaN
Andorra,2020-02-17,0,0,0,88,0,0,NaN
Andorra,2020-02-18,0,0,0,88,0,0,NaN
Andorra,2020-02-19,0,0,0,88,0,0,NaN
Andorra,2020-02-20,0,0,0,88,0,0,NaN
Andorra,2020-02-21,0,0,0,88,0,0,NaN
Andorra,2020-02-22,0,0,0,88,0,0,NaN
Andorra,2020-02-23,0,0,0,88,0,0,NaN
Andorra,2020-02-24,0,0,0,88,0,0,NaN
Andorra,2020-02-25,0,0,0,88,0,0,NaN
Andorra,2020-02-26,0,0,0,88,0,0,NaN
Andorra,2020-02-27,0,0,0,88,0,0,NaN
Andorra,2020-02-28,0,0,0,88,0,0,NaN
Andorra,2020-02-29,0,0,0,88,0,0,NaN
Andorra,2020-03-01,0,0,0,88,0,0,NaN
Andorra,2020-03-02,1,0,0,88,1,1,0
Andorra,2020-03-03,1,0,0,88,0,1,0
Andorra,2020-03-04,1,0,0,88,0,1,0
Andorra,2020-03-05,1,0,0,88,0,1,0
Andorra,2020-03-06,1,0,0,88,0,1,0
Andorra,2020-03-07,1,0,0,88,0,1,0
Andorra,2020-03-08,1,0,0,88,0,1,0
Andorra,2020-03-09,1,0,0,88,0,1,0
Andorra,2020-03-10,1,0,0,88,0,1,0
Andorra,2020-03-11,1,0,0,88,0,1,0
Andorra,2020-03-12,1,0,1,88,0,0,0
Andorra,2020-03-13,1,0,0,88,0,1,0
Andorra,2020-03-14,1,0,1,88,0,0,0
Andorra,2020-03-15,1,0,1,88,0,0,0
Andorra,2020-03-16,2,0,1,88,1,1,0
Andorra,2020-03-17,39,0,1,88,37,38,0
Andorra,2020-03-18,39,0,1,88,0,38,0
Andorra,2020-03-19,53,0,1,88,14,52,0
Andorra,2020-03-20,75,0,1,88,22,74,0
Andorra,2020-03-21,88,0,1,88,13,87,0
Angola,2020-01-22,0,0,0,2,NA,0,NaN
Angola,2020-01-23,0,0,0,2,0,0,NaN
Angola,2020-01-24,0,0,0,2,0,0,NaN
Angola,2020-01-25,0,0,0,2,0,0,NaN
Angola,2020-01-26,0,0,0,2,0,0,NaN
Angola,2020-01-27,0,0,0,2,0,0,NaN
Angola,2020-01-28,0,0,0,2,0,0,NaN
Angola,2020-01-29,0,0,0,2,0,0,NaN
Angola,2020-01-30,0,0,0,2,0,0,NaN
Angola,2020-01-31,0,0,0,2,0,0,NaN
Angola,2020-02-01,0,0,0,2,0,0,NaN
Angola,2020-02-02,0,0,0,2,0,0,NaN
Angola,2020-02-03,0,0,0,2,0,0,NaN
Angola,2020-02-04,0,0,0,2,0,0,NaN
Angola,2020-02-05,0,0,0,2,0,0,NaN
Angola,2020-02-06,0,0,0,2,0,0,NaN
Angola,2020-02-07,0,0,0,2,0,0,NaN
Angola,2020-02-08,0,0,0,2,0,0,NaN
Angola,2020-02-09,0,0,0,2,0,0,NaN
Angola,2020-02-10,0,0,0,2,0,0,NaN
Angola,2020-02-11,0,0,0,2,0,0,NaN
Angola,2020-02-12,0,0,0,2,0,0,NaN
Angola,2020-02-13,0,0,0,2,0,0,NaN
Angola,2020-02-14,0,0,0,2,0,0,NaN
Angola,2020-02-15,0,0,0,2,0,0,NaN
Angola,2020-02-16,0,0,0,2,0,0,NaN
Angola,2020-02-17,0,0,0,2,0,0,NaN
Angola,2020-02-18,0,0,0,2,0,0,NaN
Angola,2020-02-19,0,0,0,2,0,0,NaN
Angola,2020-02-20,0,0,0,2,0,0,NaN
Angola,2020-02-21,0,0,0,2,0,0,NaN
Angola,2020-02-22,0,0,0,2,0,0,NaN
Angola,2020-02-23,0,0,0,2,0,0,NaN
Angola,2020-02-24,0,0,0,2,0,0,NaN
Angola,2020-02-25,0,0,0,2,0,0,NaN
Angola,2020-02-26,0,0,0,2,0,0,NaN
Angola,2020-02-27,0,0,0,2,0,0,NaN
Angola,2020-02-28,0,0,0,2,0,0,NaN
Angola,2020-02-29,0,0,0,2,0,0,NaN
Angola,2020-03-01,0,0,0,2,0,0,NaN
Angola,2020-03-02,0,0,0,2,0,0,NaN
Angola,2020-03-03,0,0,0,2,0,0,NaN
Angola,2020-03-04,0,0,0,2,0,0,NaN
Angola,2020-03-05,0,0,0,2,0,0,NaN
Angola,2020-03-06,0,0,0,2,0,0,NaN
Angola,2020-03-07,0,0,0,2,0,0,NaN
Angola,2020-03-08,0,0,0,2,0,0,NaN
Angola,2020-03-09,0,0,0,2,0,0,NaN
Angola,2020-03-10,0,0,0,2,0,0,NaN
Angola,2020-03-11,0,0,0,2,0,0,NaN
Angola,2020-03-12,0,0,0,2,0,0,NaN
Angola,2020-03-13,0,0,0,2,0,0,NaN
Angola,2020-03-14,0,0,0,2,0,0,NaN
Angola,2020-03-15,0,0,0,2,0,0,NaN
Angola,2020-03-16,0,0,0,2,0,0,NaN
Angola,2020-03-17,0,0,0,2,0,0,NaN
Angola,2020-03-18,0,0,0,2,0,0,NaN
Angola,2020-03-19,0,0,0,2,0,0,NaN
Angola,2020-03-20,1,0,0,2,1,1,0
Angola,2020-03-21,2,0,0,2,1,2,0
Antigua y Barbuda,2020-01-22,0,0,0,1,NA,0,NaN
Antigua y Barbuda,2020-01-23,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-01-24,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-01-25,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-01-26,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-01-27,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-01-28,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-01-29,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-01-30,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-01-31,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-01,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-02,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-03,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-04,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-05,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-06,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-07,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-08,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-09,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-10,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-11,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-12,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-13,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-14,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-15,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-16,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-17,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-18,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-19,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-20,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-21,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-22,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-23,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-24,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-25,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-26,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-27,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-28,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-02-29,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-03-01,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-03-02,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-03-03,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-03-04,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-03-05,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-03-06,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-03-07,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-03-08,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-03-09,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-03-10,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-03-11,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-03-12,0,0,0,1,0,0,NaN
Antigua y Barbuda,2020-03-13,1,0,0,1,1,1,0
Antigua y Barbuda,2020-03-14,1,0,0,1,0,1,0
Antigua y Barbuda,2020-03-15,1,0,0,1,0,1,0
Antigua y Barbuda,2020-03-16,1,0,0,1,0,1,0
Antigua y Barbuda,2020-03-17,1,0,0,1,0,1,0
Antigua y Barbuda,2020-03-18,1,0,0,1,0,1,0
Antigua y Barbuda,2020-03-19,1,0,0,1,0,1,0
Antigua y Barbuda,2020-03-20,1,0,0,1,0,1,0
Antigua y Barbuda,2020-03-21,1,0,0,1,0,1,0
Arabia Saudita,2020-01-22,0,0,0,392,NA,0,NaN
Arabia Saudita,2020-01-23,0,0,0,392,0,0,NaN
Arabia Saudita,2020-01-24,0,0,0,392,0,0,NaN
Arabia Saudita,2020-01-25,0,0,0,392,0,0,NaN
Arabia Saudita,2020-01-26,0,0,0,392,0,0,NaN
Arabia Saudita,2020-01-27,0,0,0,392,0,0,NaN
Arabia Saudita,2020-01-28,0,0,0,392,0,0,NaN
Arabia Saudita,2020-01-29,0,0,0,392,0,0,NaN
Arabia Saudita,2020-01-30,0,0,0,392,0,0,NaN
Arabia Saudita,2020-01-31,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-01,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-02,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-03,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-04,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-05,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-06,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-07,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-08,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-09,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-10,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-11,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-12,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-13,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-14,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-15,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-16,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-17,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-18,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-19,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-20,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-21,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-22,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-23,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-24,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-25,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-26,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-27,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-28,0,0,0,392,0,0,NaN
Arabia Saudita,2020-02-29,0,0,0,392,0,0,NaN
Arabia Saudita,2020-03-01,0,0,0,392,0,0,NaN
Arabia Saudita,2020-03-02,1,0,0,392,1,1,0
Arabia Saudita,2020-03-03,1,0,0,392,0,1,0
Arabia Saudita,2020-03-04,1,0,0,392,0,1,0
Arabia Saudita,2020-03-05,5,0,0,392,4,5,0
Arabia Saudita,2020-03-06,5,0,0,392,0,5,0
Arabia Saudita,2020-03-07,5,0,0,392,0,5,0
Arabia Saudita,2020-03-08,11,0,0,392,6,11,0
Arabia Saudita,2020-03-09,15,0,0,392,4,15,0
Arabia Saudita,2020-03-10,20,0,1,392,5,19,0
Arabia Saudita,2020-03-11,21,0,1,392,1,20,0
Arabia Saudita,2020-03-12,45,0,1,392,24,44,0
Arabia Saudita,2020-03-13,86,0,1,392,41,85,0
Arabia Saudita,2020-03-14,103,0,1,392,17,102,0
Arabia Saudita,2020-03-15,103,0,1,392,0,102,0
Arabia Saudita,2020-03-16,118,0,2,392,15,116,0
Arabia Saudita,2020-03-17,171,0,6,392,53,165,0
Arabia Saudita,2020-03-18,171,0,6,392,0,165,0
Arabia Saudita,2020-03-19,274,0,6,392,103,268,0
Arabia Saudita,2020-03-20,344,0,8,392,70,336,0
Arabia Saudita,2020-03-21,392,0,16,392,48,376,0
Argelia,2020-01-22,0,0,0,139,NA,0,NaN
Argelia,2020-01-23,0,0,0,139,0,0,NaN
Argelia,2020-01-24,0,0,0,139,0,0,NaN
Argelia,2020-01-25,0,0,0,139,0,0,NaN
Argelia,2020-01-26,0,0,0,139,0,0,NaN
Argelia,2020-01-27,0,0,0,139,0,0,NaN
Argelia,2020-01-28,0,0,0,139,0,0,NaN
Argelia,2020-01-29,0,0,0,139,0,0,NaN
Argelia,2020-01-30,0,0,0,139,0,0,NaN
Argelia,2020-01-31,0,0,0,139,0,0,NaN
Argelia,2020-02-01,0,0,0,139,0,0,NaN
Argelia,2020-02-02,0,0,0,139,0,0,NaN
Argelia,2020-02-03,0,0,0,139,0,0,NaN
Argelia,2020-02-04,0,0,0,139,0,0,NaN
Argelia,2020-02-05,0,0,0,139,0,0,NaN
Argelia,2020-02-06,0,0,0,139,0,0,NaN
Argelia,2020-02-07,0,0,0,139,0,0,NaN
Argelia,2020-02-08,0,0,0,139,0,0,NaN
Argelia,2020-02-09,0,0,0,139,0,0,NaN
Argelia,2020-02-10,0,0,0,139,0,0,NaN
Argelia,2020-02-11,0,0,0,139,0,0,NaN
Argelia,2020-02-12,0,0,0,139,0,0,NaN
Argelia,2020-02-13,0,0,0,139,0,0,NaN
Argelia,2020-02-14,0,0,0,139,0,0,NaN
Argelia,2020-02-15,0,0,0,139,0,0,NaN
Argelia,2020-02-16,0,0,0,139,0,0,NaN
Argelia,2020-02-17,0,0,0,139,0,0,NaN
Argelia,2020-02-18,0,0,0,139,0,0,NaN
Argelia,2020-02-19,0,0,0,139,0,0,NaN
Argelia,2020-02-20,0,0,0,139,0,0,NaN
Argelia,2020-02-21,0,0,0,139,0,0,NaN
Argelia,2020-02-22,0,0,0,139,0,0,NaN
Argelia,2020-02-23,0,0,0,139,0,0,NaN
Argelia,2020-02-24,0,0,0,139,0,0,NaN
Argelia,2020-02-25,1,0,0,139,1,1,0
Argelia,2020-02-26,1,0,0,139,0,1,0
Argelia,2020-02-27,1,0,0,139,0,1,0
Argelia,2020-02-28,1,0,0,139,0,1,0
Argelia,2020-02-29,1,0,0,139,0,1,0
Argelia,2020-03-01,1,0,0,139,0,1,0
Argelia,2020-03-02,3,0,0,139,2,3,0
Argelia,2020-03-03,5,0,0,139,2,5,0
Argelia,2020-03-04,12,0,0,139,7,12,0
Argelia,2020-03-05,12,0,0,139,0,12,0
Argelia,2020-03-06,17,0,0,139,5,17,0
Argelia,2020-03-07,17,0,0,139,0,17,0
Argelia,2020-03-08,19,0,0,139,2,19,0
Argelia,2020-03-09,20,0,0,139,1,20,0
Argelia,2020-03-10,20,0,0,139,0,20,0
Argelia,2020-03-11,20,0,0,139,0,20,0
Argelia,2020-03-12,24,1,8,139,4,15,4.17
Argelia,2020-03-13,26,2,8,139,2,16,7.69
Argelia,2020-03-14,37,3,12,139,11,22,8.11
Argelia,2020-03-15,48,4,12,139,11,32,8.33
Argelia,2020-03-16,54,4,12,139,6,38,7.41
Argelia,2020-03-17,60,4,12,139,6,44,6.67
Argelia,2020-03-18,74,7,12,139,14,55,9.46
Argelia,2020-03-19,87,9,32,139,13,46,10.34
Argelia,2020-03-20,90,11,32,139,3,47,12.22
Argelia,2020-03-21,139,15,32,139,49,92,10.79
Argentina,2020-01-22,0,0,0,158,NA,0,NaN
Argentina,2020-01-23,0,0,0,158,0,0,NaN
